"EI92A8IkX64","IPD_Number of clients admitted (eligible for testing)","201711","Kisumu District Hospital","13704","SPM3RiNMsMh","YHx6ZCdJgEN","40"
"EI92A8IkX64","IPD_Number of clients admitted (eligible for testing)","201711","Kisumu District Hospital","13704","cz10IugYD2H","YHx6ZCdJgEN","30"
"EI92A8IkX64","IPD_Number of clients admitted (eligible for testing)","201711","Kisumu District Hospital","13704","DlGJGjqn3vQ","YHx6ZCdJgEN","40"
"EI92A8IkX64","IPD_Number of clients admitted (eligible for testing)","201711","Kisumu District Hospital","13704","p5U4c0oDykp","YHx6ZCdJgEN","30"
"EI92A8IkX64","IPD_Number of clients admitted (eligible for testing)","201711","Kisumu District Hospital","13704","lSfyYI23Mi2","YHx6ZCdJgEN","40"
"EI92A8IkX64","IPD_Number of clients admitted (eligible for testing)","201711","Kisumu District Hospital","13704","f6fvG5QVbbN","YHx6ZCdJgEN","32"
"EI92A8IkX64","IPD_Number of clients admitted (eligible for testing)","201711","Kisumu District Hospital","13704","KyGJ12KGrR0","YHx6ZCdJgEN","40"
"EI92A8IkX64","IPD_Number of clients admitted (eligible for testing)","201711","Kisumu District Hospital","13704","xgNjuPfeV7w","YHx6ZCdJgEN","25"
"EI92A8IkX64","IPD_Number of clients admitted (eligible for testing)","201711","Kisumu District Hospital","13704","uk3UJajsR19","YHx6ZCdJgEN","40"
"EI92A8IkX64","IPD_Number of clients admitted (eligible for testing)","201711","Kisumu District Hospital","13704","jhGUfzgl3Ij","YHx6ZCdJgEN","20"
"EI92A8IkX64","IPD_Number of clients admitted (eligible for testing)","201711","Kisumu District Hospital","13704","cTba1qCbXQw","YHx6ZCdJgEN","30"
"EI92A8IkX64","IPD_Number of clients admitted (eligible for testing)","201711","Kisumu District Hospital","13704","hVjYPd3tjeN","YHx6ZCdJgEN","23"
"EI92A8IkX64","IPD_Number of clients admitted (eligible for testing)","201711","Kisumu District Hospital","13704","gu78UI1N1Zg","YHx6ZCdJgEN","32"
"EI92A8IkX64","IPD_Number of clients admitted (eligible for testing)","201711","Kisumu District Hospital","13704","jfy44DhDKKg","YHx6ZCdJgEN","22"
"","","201711","Kisumu District Hospital","13704","","YHx6ZCdJgEN","14"
"Awi1pRixXlJ","IPD_Number of eligible clients (tested)","201711","Kisumu District Hospital","13704","svOcUqAMxim","YHx6ZCdJgEN","30"
"Awi1pRixXlJ","IPD_Number of eligible clients (tested)","201711","Kisumu District Hospital","13704","AGPBuVYe3qA","YHx6ZCdJgEN","35"
"Awi1pRixXlJ","IPD_Number of eligible clients (tested)","201711","Kisumu District Hospital","13704","SPM3RiNMsMh","YHx6ZCdJgEN","40"
"Awi1pRixXlJ","IPD_Number of eligible clients (tested)","201711","Kisumu District Hospital","13704","cz10IugYD2H","YHx6ZCdJgEN","30"
"Awi1pRixXlJ","IPD_Number of eligible clients (tested)","201711","Kisumu District Hospital","13704","DlGJGjqn3vQ","YHx6ZCdJgEN","40"
"Awi1pRixXlJ","IPD_Number of eligible clients (tested)","201711","Kisumu District Hospital","13704","p5U4c0oDykp","YHx6ZCdJgEN","30"
"Awi1pRixXlJ","IPD_Number of eligible clients (tested)","201711","Kisumu District Hospital","13704","lSfyYI23Mi2","YHx6ZCdJgEN","40"
"Awi1pRixXlJ","IPD_Number of eligible clients (tested)","201711","Kisumu District Hospital","13704","f6fvG5QVbbN","YHx6ZCdJgEN","32"
"Awi1pRixXlJ","IPD_Number of eligible clients (tested)","201711","Kisumu District Hospital","13704","KyGJ12KGrR0","YHx6ZCdJgEN","40"
"Awi1pRixXlJ","IPD_Number of eligible clients (tested)","201711","Kisumu District Hospital","13704","xgNjuPfeV7w","YHx6ZCdJgEN","25"
"Awi1pRixXlJ","IPD_Number of eligible clients (tested)","201711","Kisumu District Hospital","13704","uk3UJajsR19","YHx6ZCdJgEN","40"
"Awi1pRixXlJ","IPD_Number of eligible clients (tested)","201711","Kisumu District Hospital","13704","jhGUfzgl3Ij","YHx6ZCdJgEN","20"
"Awi1pRixXlJ","IPD_Number of eligible clients (tested)","201711","Kisumu District Hospital","13704","cTba1qCbXQw","YHx6ZCdJgEN","30"
"Awi1pRixXlJ","IPD_Number of eligible clients (tested)","201711","Kisumu District Hospital","13704","hVjYPd3tjeN","YHx6ZCdJgEN","23"
"Awi1pRixXlJ","IPD_Number of eligible clients (tested)","201711","Kisumu District Hospital","13704","gu78UI1N1Zg","YHx6ZCdJgEN","32"
"Awi1pRixXlJ","IPD_Number of eligible clients (tested)","201711","Kisumu District Hospital","13704","jfy44DhDKKg","YHx6ZCdJgEN","22"
"ZsmR7JOFGUs","IPD_Newly Identified Positive","201711","Kisumu District Hospital","13704","DlGJGjqn3vQ","YHx6ZCdJgEN","1"
"ZsmR7JOFGUs","IPD_Newly Identified Positive","201711","Kisumu District Hospital","13704","gu78UI1N1Zg","YHx6ZCdJgEN","3"
"JaBMzrmODhQ","IPD_Number of clients (tested positive linked to care)","201711","Kisumu District Hospital","13704","gu78UI1N1Zg","YHx6ZCdJgEN","1"
"","","201711","Kisumu District Hospital","13704","","YHx6ZCdJgEN","22"
"FvRK9QSqPeh","IPD_NPS_Number of clients (Seen)","201711","Kisumu District Hospital","13704","Utbw8yOqTsY","YHx6ZCdJgEN","106"
"FvRK9QSqPeh","IPD_NPS_Number of clients (Seen)","201711","Kisumu District Hospital","13704","UnitZergIaF","YHx6ZCdJgEN","101"
"FvRK9QSqPeh","IPD_NPS_Number of clients (Seen)","201711","Kisumu District Hospital","13704","ueHmuUUxJOZ","YHx6ZCdJgEN","202"
"FvRK9QSqPeh","IPD_NPS_Number of clients (Seen)","201711","Kisumu District Hospital","13704","bb1PBZBhMoe","YHx6ZCdJgEN","150"
"FvRK9QSqPeh","IPD_NPS_Number of clients (Seen)","201711","Kisumu District Hospital","13704","b1c2i6hvx46","YHx6ZCdJgEN","156"
"FvRK9QSqPeh","IPD_NPS_Number of clients (Seen)","201711","Kisumu District Hospital","13704","NZZnZYpzwvT","YHx6ZCdJgEN","105"
"FvRK9QSqPeh","IPD_NPS_Number of clients (Seen)","201711","Kisumu District Hospital","13704","QKFvxbzAaLO","YHx6ZCdJgEN","158"
"FvRK9QSqPeh","IPD_NPS_Number of clients (Seen)","201711","Kisumu District Hospital","13704","M0uZBPcdhOy","YHx6ZCdJgEN","143"
"FvRK9QSqPeh","IPD_NPS_Number of clients (Seen)","201711","Kisumu District Hospital","13704","AyEIsUBg0G9","YHx6ZCdJgEN","152"
"FvRK9QSqPeh","IPD_NPS_Number of clients (Seen)","201711","Kisumu District Hospital","13704","kKhCfsKeioo","YHx6ZCdJgEN","115"
"FvRK9QSqPeh","IPD_NPS_Number of clients (Seen)","201711","Kisumu District Hospital","13704","wkN42lA3zAD","YHx6ZCdJgEN","127"
"FvRK9QSqPeh","IPD_NPS_Number of clients (Seen)","201711","Kisumu District Hospital","13704","eTnRv18KF8x","YHx6ZCdJgEN","148"
"FvRK9QSqPeh","IPD_NPS_Number of clients (Seen)","201711","Kisumu District Hospital","13704","d2BSoconoUq","YHx6ZCdJgEN","158"
"FvRK9QSqPeh","IPD_NPS_Number of clients (Seen)","201711","Kisumu District Hospital","13704","jFjJ20bYPLu","YHx6ZCdJgEN","143"
"FvRK9QSqPeh","IPD_NPS_Number of clients (Seen)","201711","Kisumu District Hospital","13704","aMezFFnqzQu","YHx6ZCdJgEN","117"
"FvRK9QSqPeh","IPD_NPS_Number of clients (Seen)","201711","Kisumu District Hospital","13704","d5z5iXf1SLb","YHx6ZCdJgEN","132"
"","","201711","Kisumu District Hospital","13704","","YHx6ZCdJgEN","21"
"XmRLoxIZhtE","IPD_Number of clients (Screened)","201711","Kisumu District Hospital","13704","c4x8dMsNXjw","YHx6ZCdJgEN","104"
"XmRLoxIZhtE","IPD_Number of clients (Screened)","201711","Kisumu District Hospital","13704","f1EVP2lyKuI","YHx6ZCdJgEN","100"
"XmRLoxIZhtE","IPD_Number of clients (Screened)","201711","Kisumu District Hospital","13704","DYaajf7oJIV","YHx6ZCdJgEN","200"
"XmRLoxIZhtE","IPD_Number of clients (Screened)","201711","Kisumu District Hospital","13704","ndPa2NLibPN","YHx6ZCdJgEN","100"
"XmRLoxIZhtE","IPD_Number of clients (Screened)","201711","Kisumu District Hospital","13704","wjj3WktnKDX","YHx6ZCdJgEN","100"
"XmRLoxIZhtE","IPD_Number of clients (Screened)","201711","Kisumu District Hospital","13704","YTDbzqoyYvd","YHx6ZCdJgEN","104"
"XmRLoxIZhtE","IPD_Number of clients (Screened)","201711","Kisumu District Hospital","13704","vpYSFauhHIk","YHx6ZCdJgEN","154"
"XmRLoxIZhtE","IPD_Number of clients (Screened)","201711","Kisumu District Hospital","13704","tw9kTsZ0JOP","YHx6ZCdJgEN","140"
"XmRLoxIZhtE","IPD_Number of clients (Screened)","201711","Kisumu District Hospital","13704","TE6uhnpjJQj","YHx6ZCdJgEN","150"
"XmRLoxIZhtE","IPD_Number of clients (Screened)","201711","Kisumu District Hospital","13704","mTARRvfG87a","YHx6ZCdJgEN","114"
"XmRLoxIZhtE","IPD_Number of clients (Screened)","201711","Kisumu District Hospital","13704","DCy4GyNkcV0","YHx6ZCdJgEN","124"
"XmRLoxIZhtE","IPD_Number of clients (Screened)","201711","Kisumu District Hospital","13704","URLCgd2tWLj","YHx6ZCdJgEN","146"
"XmRLoxIZhtE","IPD_Number of clients (Screened)","201711","Kisumu District Hospital","13704","x7sZYQ5k1d5","YHx6ZCdJgEN","156"
"XmRLoxIZhtE","IPD_Number of clients (Screened)","201711","Kisumu District Hospital","13704","veAJs2rohAy","YHx6ZCdJgEN","140"
"XmRLoxIZhtE","IPD_Number of clients (Screened)","201711","Kisumu District Hospital","13704","yQy28Pd1KKL","YHx6ZCdJgEN","114"
"XmRLoxIZhtE","IPD_Number of clients (Screened)","201711","Kisumu District Hospital","13704","iLmvJ1qIWGC","YHx6ZCdJgEN","130"
"","","201711","Kisumu District Hospital","13704","","YHx6ZCdJgEN","17"
"EI92A8IkX64","IPD_Number of clients admitted (eligible for testing)","201711","Kisumu District Hospital","13704","c4x8dMsNXjw","YHx6ZCdJgEN","5"
"EI92A8IkX64","IPD_Number of clients admitted (eligible for testing)","201711","Kisumu District Hospital","13704","f1EVP2lyKuI","YHx6ZCdJgEN","30"
"EI92A8IkX64","IPD_Number of clients admitted (eligible for testing)","201711","Kisumu District Hospital","13704","DYaajf7oJIV","YHx6ZCdJgEN","30"
"EI92A8IkX64","IPD_Number of clients admitted (eligible for testing)","201711","Kisumu District Hospital","13704","ndPa2NLibPN","YHx6ZCdJgEN","15"
"EI92A8IkX64","IPD_Number of clients admitted (eligible for testing)","201711","Kisumu District Hospital","13704","wjj3WktnKDX","YHx6ZCdJgEN","25"
"EI92A8IkX64","IPD_Number of clients admitted (eligible for testing)","201711","Kisumu District Hospital","13704","YTDbzqoyYvd","YHx6ZCdJgEN","21"
"EI92A8IkX64","IPD_Number of clients admitted (eligible for testing)","201711","Kisumu District Hospital","13704","vpYSFauhHIk","YHx6ZCdJgEN","21"
"EI92A8IkX64","IPD_Number of clients admitted (eligible for testing)","201711","Kisumu District Hospital","13704","tw9kTsZ0JOP","YHx6ZCdJgEN","23"
"EI92A8IkX64","IPD_Number of clients admitted (eligible for testing)","201711","Kisumu District Hospital","13704","TE6uhnpjJQj","YHx6ZCdJgEN","30"
"EI92A8IkX64","IPD_Number of clients admitted (eligible for testing)","201711","Kisumu District Hospital","13704","mTARRvfG87a","YHx6ZCdJgEN","20"
"EI92A8IkX64","IPD_Number of clients admitted (eligible for testing)","201711","Kisumu District Hospital","13704","DCy4GyNkcV0","YHx6ZCdJgEN","38"
"EI92A8IkX64","IPD_Number of clients admitted (eligible for testing)","201711","Kisumu District Hospital","13704","URLCgd2tWLj","YHx6ZCdJgEN","17"
"EI92A8IkX64","IPD_Number of clients admitted (eligible for testing)","201711","Kisumu District Hospital","13704","x7sZYQ5k1d5","YHx6ZCdJgEN","23"
"EI92A8IkX64","IPD_Number of clients admitted (eligible for testing)","201711","Kisumu District Hospital","13704","veAJs2rohAy","YHx6ZCdJgEN","30"
"EI92A8IkX64","IPD_Number of clients admitted (eligible for testing)","201711","Kisumu District Hospital","13704","yQy28Pd1KKL","YHx6ZCdJgEN","40"
"EI92A8IkX64","IPD_Number of clients admitted (eligible for testing)","201711","Kisumu District Hospital","13704","iLmvJ1qIWGC","YHx6ZCdJgEN","30"
"","","201711","Kisumu District Hospital","13704","","YHx6ZCdJgEN","17"
"Awi1pRixXlJ","IPD_Number of eligible clients (tested)","201711","Kisumu District Hospital","13704","c4x8dMsNXjw","YHx6ZCdJgEN","5"
"Awi1pRixXlJ","IPD_Number of eligible clients (tested)","201711","Kisumu District Hospital","13704","f1EVP2lyKuI","YHx6ZCdJgEN","30"
"Awi1pRixXlJ","IPD_Number of eligible clients (tested)","201711","Kisumu District Hospital","13704","DYaajf7oJIV","YHx6ZCdJgEN","30"
"Awi1pRixXlJ","IPD_Number of eligible clients (tested)","201711","Kisumu District Hospital","13704","ndPa2NLibPN","YHx6ZCdJgEN","15"
"Awi1pRixXlJ","IPD_Number of eligible clients (tested)","201711","Kisumu District Hospital","13704","wjj3WktnKDX","YHx6ZCdJgEN","25"
"Awi1pRixXlJ","IPD_Number of eligible clients (tested)","201711","Kisumu District Hospital","13704","YTDbzqoyYvd","YHx6ZCdJgEN","21"
"Awi1pRixXlJ","IPD_Number of eligible clients (tested)","201711","Kisumu District Hospital","13704","vpYSFauhHIk","YHx6ZCdJgEN","21"
"Awi1pRixXlJ","IPD_Number of eligible clients (tested)","201711","Kisumu District Hospital","13704","tw9kTsZ0JOP","YHx6ZCdJgEN","23"
"Awi1pRixXlJ","IPD_Number of eligible clients (tested)","201711","Kisumu District Hospital","13704","TE6uhnpjJQj","YHx6ZCdJgEN","30"
"Awi1pRixXlJ","IPD_Number of eligible clients (tested)","201711","Kisumu District Hospital","13704","mTARRvfG87a","YHx6ZCdJgEN","20"
"Awi1pRixXlJ","IPD_Number of eligible clients (tested)","201711","Kisumu District Hospital","13704","DCy4GyNkcV0","YHx6ZCdJgEN","38"
"Awi1pRixXlJ","IPD_Number of eligible clients (tested)","201711","Kisumu District Hospital","13704","URLCgd2tWLj","YHx6ZCdJgEN","17"
"Awi1pRixXlJ","IPD_Number of eligible clients (tested)","201711","Kisumu District Hospital","13704","x7sZYQ5k1d5","YHx6ZCdJgEN","23"
"Awi1pRixXlJ","IPD_Number of eligible clients (tested)","201711","Kisumu District Hospital","13704","veAJs2rohAy","YHx6ZCdJgEN","30"
"Awi1pRixXlJ","IPD_Number of eligible clients (tested)","201711","Kisumu District Hospital","13704","yQy28Pd1KKL","YHx6ZCdJgEN","40"
"Awi1pRixXlJ","IPD_Number of eligible clients (tested)","201711","Kisumu District Hospital","13704","iLmvJ1qIWGC","YHx6ZCdJgEN","30"
"ZsmR7JOFGUs","IPD_Newly Identified Positive","201711","Kisumu District Hospital","13704","vpYSFauhHIk","YHx6ZCdJgEN","1"
"ZsmR7JOFGUs","IPD_Newly Identified Positive","201711","Kisumu District Hospital","13704","tw9kTsZ0JOP","YHx6ZCdJgEN","1"
"JaBMzrmODhQ","IPD_Number of clients (tested positive linked to care)","201711","Kisumu District Hospital","13704","vpYSFauhHIk","YHx6ZCdJgEN","1"
"JaBMzrmODhQ","IPD_Number of clients (tested positive linked to care)","201711","Kisumu District Hospital","13704","tw9kTsZ0JOP","YHx6ZCdJgEN","1"
"JTerAOylMVI","IPD_Number of clients admitted (workload)","201712","Kisumu District Hospital","13704","HllvX50cXC0","YHx6ZCdJgEN","814"
"XmRLoxIZhtE","IPD_Number of clients (Screened)","201712","Kisumu District Hospital","13704","mD7SZMOtrkk","YHx6ZCdJgEN","19"
"XmRLoxIZhtE","IPD_Number of clients (Screened)","201712","Kisumu District Hospital","13704","WfHqnUAPLXY","YHx6ZCdJgEN","27"
"XmRLoxIZhtE","IPD_Number of clients (Screened)","201712","Kisumu District Hospital","13704","svOcUqAMxim","YHx6ZCdJgEN","26"
"XmRLoxIZhtE","IPD_Number of clients (Screened)","201712","Kisumu District Hospital","13704","AGPBuVYe3qA","YHx6ZCdJgEN","16"
"XmRLoxIZhtE","IPD_Number of clients (Screened)","201712","Kisumu District Hospital","13704","SPM3RiNMsMh","YHx6ZCdJgEN","27"
"XmRLoxIZhtE","IPD_Number of clients (Screened)","201712","Kisumu District Hospital","13704","cz10IugYD2H","YHx6ZCdJgEN","20"
"XmRLoxIZhtE","IPD_Number of clients (Screened)","201712","Kisumu District Hospital","13704","DlGJGjqn3vQ","YHx6ZCdJgEN","36"
"XmRLoxIZhtE","IPD_Number of clients (Screened)","201712","Kisumu District Hospital","13704","p5U4c0oDykp","YHx6ZCdJgEN","34"
"XmRLoxIZhtE","IPD_Number of clients (Screened)","201712","Kisumu District Hospital","13704","lSfyYI23Mi2","YHx6ZCdJgEN","63"
"XmRLoxIZhtE","IPD_Number of clients (Screened)","201712","Kisumu District Hospital","13704","f6fvG5QVbbN","YHx6ZCdJgEN","48"
"XmRLoxIZhtE","IPD_Number of clients (Screened)","201712","Kisumu District Hospital","13704","KyGJ12KGrR0","YHx6ZCdJgEN","39"
"XmRLoxIZhtE","IPD_Number of clients (Screened)","201712","Kisumu District Hospital","13704","xgNjuPfeV7w","YHx6ZCdJgEN","25"
"XmRLoxIZhtE","IPD_Number of clients (Screened)","201712","Kisumu District Hospital","13704","uk3UJajsR19","YHx6ZCdJgEN","19"
"XmRLoxIZhtE","IPD_Number of clients (Screened)","201712","Kisumu District Hospital","13704","jhGUfzgl3Ij","YHx6ZCdJgEN","27"
"XmRLoxIZhtE","IPD_Number of clients (Screened)","201712","Kisumu District Hospital","13704","cTba1qCbXQw","YHx6ZCdJgEN","33"
"XmRLoxIZhtE","IPD_Number of clients (Screened)","201712","Kisumu District Hospital","13704","hVjYPd3tjeN","YHx6ZCdJgEN","18"
"XmRLoxIZhtE","IPD_Number of clients (Screened)","201712","Kisumu District Hospital","13704","gu78UI1N1Zg","YHx6ZCdJgEN","20"
"XmRLoxIZhtE","IPD_Number of clients (Screened)","201712","Kisumu District Hospital","13704","jfy44DhDKKg","YHx6ZCdJgEN","9"
"JNo75iFX77M","IPD_Number of clients (Known Positives)","201712","Kisumu District Hospital","13704","uY1fB2YA19R","YHx6ZCdJgEN","3"
"JNo75iFX77M","IPD_Number of clients (Known Positives)","201712","Kisumu District Hospital","13704","svOcUqAMxim","YHx6ZCdJgEN","5"
"JNo75iFX77M","IPD_Number of clients (Known Positives)","201712","Kisumu District Hospital","13704","AGPBuVYe3qA","YHx6ZCdJgEN","2"
"JNo75iFX77M","IPD_Number of clients (Known Positives)","201712","Kisumu District Hospital","13704","SPM3RiNMsMh","YHx6ZCdJgEN","1"
"JNo75iFX77M","IPD_Number of clients (Known Positives)","201712","Kisumu District Hospital","13704","DlGJGjqn3vQ","YHx6ZCdJgEN","6"
"JNo75iFX77M","IPD_Number of clients (Known Positives)","201712","Kisumu District Hospital","13704","p5U4c0oDykp","YHx6ZCdJgEN","5"
"JNo75iFX77M","IPD_Number of clients (Known Positives)","201712","Kisumu District Hospital","13704","lSfyYI23Mi2","YHx6ZCdJgEN","6"
"JNo75iFX77M","IPD_Number of clients (Known Positives)","201712","Kisumu District Hospital","13704","f6fvG5QVbbN","YHx6ZCdJgEN","9"
"JNo75iFX77M","IPD_Number of clients (Known Positives)","201712","Kisumu District Hospital","13704","KyGJ12KGrR0","YHx6ZCdJgEN","7"
"JNo75iFX77M","IPD_Number of clients (Known Positives)","201712","Kisumu District Hospital","13704","xgNjuPfeV7w","YHx6ZCdJgEN","4"
"JNo75iFX77M","IPD_Number of clients (Known Positives)","201712","Kisumu District Hospital","13704","uk3UJajsR19","YHx6ZCdJgEN","4"
"JNo75iFX77M","IPD_Number of clients (Known Positives)","201712","Kisumu District Hospital","13704","jhGUfzgl3Ij","YHx6ZCdJgEN","7"
"JNo75iFX77M","IPD_Number of clients (Known Positives)","201712","Kisumu District Hospital","13704","cTba1qCbXQw","YHx6ZCdJgEN","8"
"JNo75iFX77M","IPD_Number of clients (Known Positives)","201712","Kisumu District Hospital","13704","hVjYPd3tjeN","YHx6ZCdJgEN","3"
"JNo75iFX77M","IPD_Number of clients (Known Positives)","201712","Kisumu District Hospital","13704","gu78UI1N1Zg","YHx6ZCdJgEN","1"
"JNo75iFX77M","IPD_Number of clients (Known Positives)","201712","Kisumu District Hospital","13704","jfy44DhDKKg","YHx6ZCdJgEN","1"
"EI92A8IkX64","IPD_Number of clients admitted (eligible for testing)","201712","Kisumu District Hospital","13704","nYSLpTWg1QE","YHx6ZCdJgEN","7"
"EI92A8IkX64","IPD_Number of clients admitted (eligible for testing)","201712","Kisumu District Hospital","13704","svOcUqAMxim","YHx6ZCdJgEN","19"
"EI92A8IkX64","IPD_Number of clients admitted (eligible for testing)","201712","Kisumu District Hospital","13704","AGPBuVYe3qA","YHx6ZCdJgEN","14"
"EI92A8IkX64","IPD_Number of clients admitted (eligible for testing)","201712","Kisumu District Hospital","13704","SPM3RiNMsMh","YHx6ZCdJgEN","22"
"EI92A8IkX64","IPD_Number of clients admitted (eligible for testing)","201712","Kisumu District Hospital","13704","cz10IugYD2H","YHx6ZCdJgEN","20"
"EI92A8IkX64","IPD_Number of clients admitted (eligible for testing)","201712","Kisumu District Hospital","13704","DlGJGjqn3vQ","YHx6ZCdJgEN","26"
"EI92A8IkX64","IPD_Number of clients admitted (eligible for testing)","201712","Kisumu District Hospital","13704","p5U4c0oDykp","YHx6ZCdJgEN","25"
"EI92A8IkX64","IPD_Number of clients admitted (eligible for testing)","201712","Kisumu District Hospital","13704","lSfyYI23Mi2","YHx6ZCdJgEN","39"
"EI92A8IkX64","IPD_Number of clients admitted (eligible for testing)","201712","Kisumu District Hospital","13704","f6fvG5QVbbN","YHx6ZCdJgEN","18"
"EI92A8IkX64","IPD_Number of clients admitted (eligible for testing)","201712","Kisumu District Hospital","13704","KyGJ12KGrR0","YHx6ZCdJgEN","30"
"EI92A8IkX64","IPD_Number of clients admitted (eligible for testing)","201712","Kisumu District Hospital","13704","xgNjuPfeV7w","YHx6ZCdJgEN","21"
"EI92A8IkX64","IPD_Number of clients admitted (eligible for testing)","201712","Kisumu District Hospital","13704","uk3UJajsR19","YHx6ZCdJgEN","15"
"EI92A8IkX64","IPD_Number of clients admitted (eligible for testing)","201712","Kisumu District Hospital","13704","jhGUfzgl3Ij","YHx6ZCdJgEN","20"
"EI92A8IkX64","IPD_Number of clients admitted (eligible for testing)","201712","Kisumu District Hospital","13704","cTba1qCbXQw","YHx6ZCdJgEN","22"
"EI92A8IkX64","IPD_Number of clients admitted (eligible for testing)","201712","Kisumu District Hospital","13704","hVjYPd3tjeN","YHx6ZCdJgEN","15"
"EI92A8IkX64","IPD_Number of clients admitted (eligible for testing)","201712","Kisumu District Hospital","13704","gu78UI1N1Zg","YHx6ZCdJgEN","19"
"EI92A8IkX64","IPD_Number of clients admitted (eligible for testing)","201712","Kisumu District Hospital","13704","jfy44DhDKKg","YHx6ZCdJgEN","8"
"","","201712","Kisumu District Hospital","13704","","YHx6ZCdJgEN","7"
"Awi1pRixXlJ","IPD_Number of eligible clients (tested)","201712","Kisumu District Hospital","13704","svOcUqAMxim","YHx6ZCdJgEN","19"
"Awi1pRixXlJ","IPD_Number of eligible clients (tested)","201712","Kisumu District Hospital","13704","AGPBuVYe3qA","YHx6ZCdJgEN","14"
"Awi1pRixXlJ","IPD_Number of eligible clients (tested)","201712","Kisumu District Hospital","13704","SPM3RiNMsMh","YHx6ZCdJgEN","22"
"Awi1pRixXlJ","IPD_Number of eligible clients (tested)","201712","Kisumu District Hospital","13704","cz10IugYD2H","YHx6ZCdJgEN","20"
"Awi1pRixXlJ","IPD_Number of eligible clients (tested)","201712","Kisumu District Hospital","13704","DlGJGjqn3vQ","YHx6ZCdJgEN","26"
"Awi1pRixXlJ","IPD_Number of eligible clients (tested)","201712","Kisumu District Hospital","13704","p5U4c0oDykp","YHx6ZCdJgEN","25"
"Awi1pRixXlJ","IPD_Number of eligible clients (tested)","201712","Kisumu District Hospital","13704","lSfyYI23Mi2","YHx6ZCdJgEN","39"
"Awi1pRixXlJ","IPD_Number of eligible clients (tested)","201712","Kisumu District Hospital","13704","f6fvG5QVbbN","YHx6ZCdJgEN","18"
"Awi1pRixXlJ","IPD_Number of eligible clients (tested)","201712","Kisumu District Hospital","13704","KyGJ12KGrR0","YHx6ZCdJgEN","30"
"Awi1pRixXlJ","IPD_Number of eligible clients (tested)","201712","Kisumu District Hospital","13704","xgNjuPfeV7w","YHx6ZCdJgEN","21"
"Awi1pRixXlJ","IPD_Number of eligible clients (tested)","201712","Kisumu District Hospital","13704","uk3UJajsR19","YHx6ZCdJgEN","15"
"Awi1pRixXlJ","IPD_Number of eligible clients (tested)","201712","Kisumu District Hospital","13704","jhGUfzgl3Ij","YHx6ZCdJgEN","20"
"Awi1pRixXlJ","IPD_Number of eligible clients (tested)","201712","Kisumu District Hospital","13704","cTba1qCbXQw","YHx6ZCdJgEN","22"
"Awi1pRixXlJ","IPD_Number of eligible clients (tested)","201712","Kisumu District Hospital","13704","hVjYPd3tjeN","YHx6ZCdJgEN","15"
"Awi1pRixXlJ","IPD_Number of eligible clients (tested)","201712","Kisumu District Hospital","13704","gu78UI1N1Zg","YHx6ZCdJgEN","19"
"Awi1pRixXlJ","IPD_Number of eligible clients (tested)","201712","Kisumu District Hospital","13704","jfy44DhDKKg","YHx6ZCdJgEN","8"
"ZsmR7JOFGUs","IPD_Newly Identified Positive","201712","Kisumu District Hospital","13704","xgNjuPfeV7w","YHx6ZCdJgEN","1"
"ZsmR7JOFGUs","IPD_Newly Identified Positive","201712","Kisumu District Hospital","13704","uk3UJajsR19","YHx6ZCdJgEN","2"
"JaBMzrmODhQ","IPD_Number of clients (tested positive linked to care)","201712","Kisumu District Hospital","13704","xgNjuPfeV7w","YHx6ZCdJgEN","1"
"JaBMzrmODhQ","IPD_Number of clients (tested positive linked to care)","201712","Kisumu District Hospital","13704","uk3UJajsR19","YHx6ZCdJgEN","2"
"FvRK9QSqPeh","IPD_NPS_Number of clients (Seen)","201712","Kisumu District Hospital","13704","Utbw8yOqTsY","YHx6ZCdJgEN","6"
"FvRK9QSqPeh","IPD_NPS_Number of clients (Seen)","201712","Kisumu District Hospital","13704","UnitZergIaF","YHx6ZCdJgEN","7"
"FvRK9QSqPeh","IPD_NPS_Number of clients (Seen)","201712","Kisumu District Hospital","13704","ueHmuUUxJOZ","YHx6ZCdJgEN","39"
"FvRK9QSqPeh","IPD_NPS_Number of clients (Seen)","201712","Kisumu District Hospital","13704","bb1PBZBhMoe","YHx6ZCdJgEN","32"
"FvRK9QSqPeh","IPD_NPS_Number of clients (Seen)","201712","Kisumu District Hospital","13704","b1c2i6hvx46","YHx6ZCdJgEN","37"
"FvRK9QSqPeh","IPD_NPS_Number of clients (Seen)","201712","Kisumu District Hospital","13704","NZZnZYpzwvT","YHx6ZCdJgEN","26"
"FvRK9QSqPeh","IPD_NPS_Number of clients (Seen)","201712","Kisumu District Hospital","13704","QKFvxbzAaLO","YHx6ZCdJgEN","25"
"FvRK9QSqPeh","IPD_NPS_Number of clients (Seen)","201712","Kisumu District Hospital","13704","M0uZBPcdhOy","YHx6ZCdJgEN","36"
"FvRK9QSqPeh","IPD_NPS_Number of clients (Seen)","201712","Kisumu District Hospital","13704","AyEIsUBg0G9","YHx6ZCdJgEN","35"
"FvRK9QSqPeh","IPD_NPS_Number of clients (Seen)","201712","Kisumu District Hospital","13704","kKhCfsKeioo","YHx6ZCdJgEN","36"
"FvRK9QSqPeh","IPD_NPS_Number of clients (Seen)","201712","Kisumu District Hospital","13704","wkN42lA3zAD","YHx6ZCdJgEN","36"
